customer_id,transaction_date,amount,region
376,2024-11-23,22,高雄
295,2024-03-08,342,臺南
508,2024-11-28,105,hsinchu
166,2024-06-12,"1,873",高雄
505,2024-02-11,38,台南市
408,2024-05-07,17,台北
446,2024-05-25,"3,124", 台南
243,2024-01-02,360,台南市
180,2024年02月06日,96,高雄 
318,2024-04-13,-193,台南市
342,2024-05-13,-390,高雄市
329,2024-07-18,331,Tainan
179,2024/08/21,187,台中
141,2024-05-24,191,台中 
275,2024-02-18,116,台南市
221,2024-10-13,1740,高雄
395,2024年07月10日,96,台北
501,2024-08-06,216,台南
248,2024年03月04日,200,高雄
294,2024-01-25,"2,315",台北
78,2024年04月17日,32, 台南
46,2024/04/14,30,新竹 
197,2024-12-08,2206,臺南
294,2024-06-19,18,Taipei
245,2024-03-04,171,台北
376,2024-08-02,17,高雄
503,2024-09-24,264,台中
97,2024-12-27,109,臺南
180,2024-03-01,4306,kaohsiung
76,2024-08-24,-26,台中
403,2024/09/07,121,台北
398,2024-05-01,107,台北
22,2024年01月17日,200,台南
491,2024-08-02,68,Hsinchu
226,2024-03-28,350,台南
343,2024-03-19,57,台南
18,2024年12月14日,52,台南
336,2024-05-25,-91,高雄
104,2024-09-13,274,台中
245,2024-03-28,-121,台北
173,2024-03-27,50,hsinchu
267,2024-03-18,65,新竹
218,2024-04-09,340,新竹
245,2024-09-21,378,Taipei
234,2024-11-14,181,新竹
99,2024/01/19,178,新竹
206,2024-12-08,329,台南
51,2024-02-09,108, 高雄
438,2024年11月17日,16,新竹
205,2024-05-27,3877, 台北
67,2024-09-11,181,高雄
322,2024-07-26,247,高雄 
423,2024-02-15,30,Kaohsiung
326,2024-12-06,908,台北
183,2024年12月17日,24, 高雄
334,2024-12-14,410,台北市
75,2024-09-10,-33,台南
503,2024-08-01,372,台南
16,2024-04-07,3396,台中市
505,2024-06-09,125,新竹
463,2024-06-27,50, 高雄
44,2024-05-12,104,台南
244,2024-01-15,362,taichung 
160,2024年02月15日,103,hsinchu
393,2024-07-21,230,新竹市
154,2024-04-23,255,臺北
491,2024-06-09,52,新竹
471,2024-09-19,350,台南市
357,2024-08-12,29,台南市
404,2024-11-10,51,台中
114,2024-09-06,-34,台北
358,2024-10-22,1843,kaohsiung
347,2024-12-05,48,台中
259,2024-12-14,2197, 新竹
136,2024-05-13,327,台南
342,2024-09-10,-275, 高雄
373,2024-10-20,433,台中
509,2024-02-19,31,台北 
33,2024-05-18,149,tainan
107,2024-09-23,-36,台北
221,2024-10-23,"1,705",高雄
505,2024-12-01,13,台南
107,2024-09-24,17,台北 
438,2024-06-01,30,新竹
205,2024年03月17日,36, 台北
337,2024-07-01,86, 高雄
184,2024-08-21,84,台南
48,2024-06-21,-122,hsinchu
463,2024-07-06,62, 高雄
259,2024-12-03,2286,新竹
130,2024-05-12,364,新竹市
225,2024-05-03,114,新竹
379,2024-11-09,110,台北
334,2024-11-19,,台北
78,2024-08-02,"1,158",台南
288,2024-03-24,65,台南
491,2024-01-20,119,新竹
191,2024-05-24,1415,台中
363,2024-04-12,41,新竹
8,2024-12-24,47,新竹
245,2024-06-10,待確認,臺北
16,2024-10-13,-33,台中
321,2024-01-04,39,高雄
244,2024-11-17,3046,taichung 
27,2024-09-18,21,高雄市
218,2024-05-18,182,Hsinchu
243,2024-11-12,275,台南
146,2024-07-16,41,新竹
491,2024-06-21,38,新竹
206,2024年04月04日,288,台南
81,2024-12-21,63,tainan
465,2024-10-27,3325,新竹
171,2024-02-20,NT$23,高雄市
275,2024/03/20,44,台南
477,2024-04-11,29,新竹市
51,2024-10-08,159,Kaohsiung
180,2024年09月14日,129,高雄
30,2024-04-09,286,臺南
311,2024-12-20,24,台北
495,2024年05月14日,307,Hsinchu
205,2024-05-01,6,台北
211,2024-06-20,78,台中
259,2024年09月15日,87,新竹
227,2024-11-06,23,高雄
501,2024-11-21,21,台北
132,2024-06-20,3497, 台北
330,2024-03-23,198,新竹
342,2024-05-07,296,高雄
67,2024-06-20,275,高雄
324,2024-04-26,263,台北 
428,2024-03-05,97,台北市
377,2024-03-08,待確認, 台南
243,2024-07-02,2979,台南市
139,2024-12-27,2028,台南
37,2024-12-15,31,台北
467,2024-08-23,-98,台南
443,2024-06-13,-171,台南
205,2024-03-08,20,台北
307,2024年06月04日,21,新竹
357,2024-07-12,2616,台南
225,2024-09-02,95,Hsinchu
262,2024-06-14,35,臺南
173,2024-03-23,44,新竹
332,2024-12-03,-348,hsinchu
158,2024-02-11,255,高雄
443,2024-06-21,114,台南
50,2024-03-08,49,新竹
481,2024-03-19,116,高雄市
428,2024-04-07,26,taipei
23,2024/01/22,26,新竹
239,2024-09-13,1302,高雄
114,2024-06-25,-34, 台北
59,2024-04-05,-342,高雄
247,2024-05-12,30,高雄
384,2024-04-10,350,台中
278,2024-12-15,227,台南
50,2024-02-09,2352, 新竹
358,2024-04-18,76,高雄
119,2024-04-26,57, 台南
239,2024-11-24,,Kaohsiung
139,2024-12-09,19,台南市
202,2024-08-01,328,台中
179,2024-01-11,367,台中
180,2024-02-23,29,高雄
334,2024-04-08,249,taipei
179,2024年08月05日,104,台中
506,2024-12-24,91,台北 
